Date,tech,Site_name,Vendor,NE,Region,variable,value,threshold,status,delta
2023-05-30 08:00:00,2G,GABS0027,Nokia,ASBSC21,Absheron,Call Drop Rate,2.3255813953488373,1.8191922857621758,-1.0,-0.5063891095866615
2023-05-30 08:00:00,2G,GABS0637,Nokia,mcBSC16,Baku,Call Drop Rate,20.0,0.0,-1.0,-20.0
2023-05-30 08:00:00,2G,GABS0901,Nokia,ASBSC21,Absheron,Call Drop Rate,11.76470588235294,7.6007027356319234,-1.0,-4.164003146721017
2023-05-30 08:00:00,2G,GABS1791,Nokia,ASBSC21,Absheron,Call Drop Rate,4.081632653061225,0.0,-1.0,-4.081632653061225
2023-05-30 08:00:00,2G,GABS2229,Nokia,ASBSC21,Absheron,Call Drop Rate,2.247191011235955,2.150611323011094,-1.0,-0.0965796882248613
2023-05-30 08:00:00,2G,GABS2863,Nokia,ASBSC21,Absheron,Call Drop Rate,1.834862385321101,1.4572271330453013,-1.0,-0.37763525227579975
2023-05-30 08:00:00,2G,GABS3237,Nokia,ASBSC21,Absheron,Call Drop Rate,3.225806451612903,1.9252733565763511,-1.0,-1.300533095036552
2023-05-30 08:00:00,2G,GABS3239,Nokia,ASBSC21,Absheron,Call Drop Rate,0.8403361344537815,0.6372661147789142,-1.0,-0.20307001967486737
2023-05-30 08:00:00,2G,GABS3243,Nokia,ASBSC21,Absheron,Call Drop Rate,3.1746031746031744,2.1554179761988173,-1.0,-1.0191851984043572
2023-05-30 08:00:00,2G,GABS4057,Nokia,ASBSC21,Absheron,Call Drop Rate,1.7391304347826086,1.4382642770845269,-1.0,-0.3008661576980818
2023-05-30 08:00:00,2G,GABS4465,Nokia,ASBSC21,Absheron,Call Drop Rate,0.8771929824561403,0.5707269916116631,-1.0,-0.30646599084447723
2023-05-30 08:00:00,2G,GABS4495,Nokia,ASBSC21,Absheron,Call Drop Rate,3.4482758620689653,3.289683601831214,-1.0,-0.15859226023775141
2023-05-30 08:00:00,2G,GABS5351,Nokia,ASBSC21,Absheron,Call Drop Rate,0.5797101449275363,0.5200475646644872,-1.0,-0.05966258026304905
2023-05-30 08:00:00,2G,GABS5385,Nokia,ASBSC21,Absheron,Call Drop Rate,2.247191011235955,0.0,-1.0,-2.247191011235955
2023-05-30 08:00:00,2G,GABS5390,Nokia,ASBSC21,Absheron,Call Drop Rate,1.875,1.5218681157007343,-1.0,-0.3531318842992657
2023-05-30 08:00:00,2G,GABS5607,Nokia,ASBSC21,Absheron,Call Drop Rate,4.166666666666666,3.3297754360948355,-1.0,-0.8368912305718306
2023-05-30 08:00:00,2G,GABS5721,Nokia,ASBSC21,Absheron,Call Drop Rate,1.1235955056179776,0.9191708391219416,-1.0,-0.20442466649603597
2023-05-30 08:00:00,2G,GBBK0073,Nokia,ASBSC22,Baku,Call Drop Rate,7.142857142857142,0.0,-1.0,-7.142857142857142
2023-05-30 08:00:00,2G,GBBK0093,Nokia,ASBSC21,Baku,Call Drop Rate,4.25531914893617,2.4255897143495684,-1.0,-1.8297294345866018
2023-05-30 08:00:00,2G,GBBK0255,Nokia,ASBSC22,Baku,Call Drop Rate,25.0,0.0,-1.0,-25.0
2023-05-30 08:00:00,2G,GBBK0283,Nokia,ASBSC22,Baku,Call Drop Rate,7.142857142857142,6.994766888627121,-1.0,-0.14809025423002176
2023-05-30 08:00:00,2G,GBBK0285,Nokia,ASBSC22,Baku,Call Drop Rate,1.5384615384615385,0.0,-1.0,-1.5384615384615385
2023-05-30 08:00:00,2G,GBBK0361,Nokia,ASBSC21,Baku,Call Drop Rate,5.405405405405405,5.015408398606953,-1.0,-0.3899970067984526
2023-05-30 08:00:00,2G,GBBK0378,Nokia,ASBSC22,Baku,Call Drop Rate,7.6923076923076925,0.0,-1.0,-7.6923076923076925
2023-05-30 08:00:00,2G,GBBK0733,Nokia,ASBSC22,Baku,Call Drop Rate,4.25531914893617,2.494834168361152,-1.0,-1.760484980575018
2023-05-30 08:00:00,2G,GBBK1039,Nokia,ASBSC22,Baku,Call Drop Rate,3.571428571428571,3.1186153470208735,-1.0,-0.45281322440769767
2023-05-30 08:00:00,2G,GBBK1179,Nokia,ASBSC22,Baku,Call Drop Rate,6.666666666666667,0.0,-1.0,-6.666666666666667
2023-05-30 08:00:00,2G,GBBK1546,Nokia,ASBSC22,Baku,Call Drop Rate,3.9215686274509802,3.5602300425429743,-1.0,-0.36133858490800597
2023-05-30 08:00:00,2G,GBBK2018,Nokia,ASBSC21,Absheron,Call Drop Rate,2.857142857142857,0.0,-1.0,-2.857142857142857
2023-05-30 08:00:00,2G,GBBK2239,Nokia,ASBSC22,Baku,Call Drop Rate,9.090909090909092,0.0,-1.0,-9.090909090909092
2023-05-30 08:00:00,2G,GBBK2327,Nokia,ASBSC21,Absheron,Call Drop Rate,3.225806451612903,2.6460978701995286,-1.0,-0.5797085814133744
2023-05-30 08:00:00,2G,GBBK2443,Nokia,ASBSC22,Baku,Call Drop Rate,2.5,0.7337918463578526,-1.0,-1.7662081536421474
2023-05-30 08:00:00,2G,GBBK2463,Nokia,ASBSC22,Baku,Call Drop Rate,7.142857142857142,0.0,-1.0,-7.142857142857142
2023-05-30 08:00:00,2G,GBBK2601,Nokia,ASBSC22,Baku,Call Drop Rate,12.5,0.0,-1.0,-12.5
2023-05-30 08:00:00,2G,GBBK2704,Nokia,ASBSC22,Baku,Call Drop Rate,2.941176470588235,0.0,-1.0,-2.941176470588235
2023-05-30 08:00:00,2G,GBBK3059,Nokia,ASBSC22,Baku,Call Drop Rate,8.333333333333332,0.0,-1.0,-8.333333333333332
2023-05-30 08:00:00,2G,GBBK3065,Nokia,ASBSC21,Baku,Call Drop Rate,2.127659574468085,0.0,-1.0,-2.127659574468085
2023-05-30 08:00:00,2G,GBBK3169,Nokia,ASBSC22,Baku,Call Drop Rate,9.090909090909092,0.0,-1.0,-9.090909090909092
2023-05-30 08:00:00,2G,GBBK3595,Nokia,ASBSC22,Baku,Call Drop Rate,1.5625,0.0,-1.0,-1.5625
2023-05-30 08:00:00,2G,GBBK3667,Nokia,ASBSC22,Baku,Call Drop Rate,6.666666666666667,0.0,-1.0,-6.666666666666667
2023-05-30 08:00:00,2G,GBBK3835,Nokia,ASBSC21,Baku,Call Drop Rate,4.545454545454546,2.771400441097827,-1.0,-1.7740541043567188
2023-05-30 08:00:00,2G,GBBK3967,Nokia,ASBSC22,Baku,Call Drop Rate,1.9801980198019802,1.5178963853598584,-1.0,-0.4623016344421218
2023-05-30 08:00:00,2G,GBBK4029,Nokia,ASBSC22,Baku,Call Drop Rate,2.9850746268656714,2.879913129304394,-1.0,-0.10516149756127735
2023-05-30 08:00:00,2G,GBBK4245,Nokia,ASBSC22,Baku,Call Drop Rate,2.0408163265306123,0.0,-1.0,-2.0408163265306123
2023-05-30 08:00:00,2G,GBBK4293,Nokia,ASBSC22,Baku,Call Drop Rate,16.666666666666664,14.077890531726096,-1.0,-2.5887761349405682
2023-05-30 08:00:00,2G,GBBK4921,Nokia,ASBSC22,Baku,Call Drop Rate,5.88235294117647,3.4832803640901098,-1.0,-2.3990725770863603
2023-05-30 08:00:00,2G,GBBK5049,Nokia,ASBSC21,Absheron,Call Drop Rate,100.0,24.886078116059547,-1.0,-75.11392188394045
2023-05-30 08:00:00,2G,GBBK5065,Nokia,ASBSC22,Baku,Call Drop Rate,15.384615384615385,0.0,-1.0,-15.384615384615385
2023-05-30 08:00:00,2G,GBBK5245,Nokia,ASBSC22,Baku,Call Drop Rate,1.7241379310344827,0.0,-1.0,-1.7241379310344827
2023-05-30 08:00:00,2G,GBBK5299,Nokia,ASBSC22,Absheron,Call Drop Rate,1.694915254237288,0.9389379539417684,-1.0,-0.7559773002955197
2023-05-30 08:00:00,2G,GBBK5405,Nokia,ASBSC22,Baku,Call Drop Rate,4.761904761904762,3.6383845715243517,-1.0,-1.1235201903804102
2023-05-30 08:00:00,2G,GBBK5477,Nokia,ASBSC22,Baku,Call Drop Rate,4.166666666666666,0.0,-1.0,-4.166666666666666
2023-05-30 08:00:00,2G,GBBK5479,Nokia,ASBSC22,Baku,Call Drop Rate,2.564102564102564,1.7464245943316892,-1.0,-0.8176779697708747
2023-05-30 08:00:00,2G,GBBK5491,Nokia,ASBSC22,Baku,Call Drop Rate,2.2988505747126435,2.2155870568293516,-1.0,-0.0832635178832919
2023-05-30 08:00:00,2G,GBBK5581,Nokia,ASBSC21,Baku,Call Drop Rate,1.8604651162790697,1.3664417424999145,-1.0,-0.4940233737791553
2023-05-30 08:00:00,2G,GBBK5761,Nokia,ASBSC22,Baku,Call Drop Rate,8.695652173913043,0.0,-1.0,-8.695652173913043
2023-05-30 08:00:00,2G,GBBK5773,Nokia,mcBSC16,Baku,Call Drop Rate,2.3255813953488373,1.8894862347717278,-1.0,-0.4360951605771095
2023-05-30 08:00:00,2G,GGNJ1215,Huawei,HBSC08,Ganja,Call Drop Rate,0.4464285714285714,0.0,-1.0,-0.4464285714285714
2023-05-30 08:00:00,2G,GGNJ1429,Huawei,HBSC08,Ganja,Call Drop Rate,0.3436426116838488,0.31410514286541175,-1.0,-0.02953746881843705
2023-05-30 08:00:00,2G,GGNJ1507,Huawei,HBSC06,Ganja,Call Drop Rate,0.8264462809917356,0.7527692216946936,-1.0,-0.07367705929704194
2023-05-30 08:00:00,2G,GGNJ1671,Huawei,HBSC02,Ganja,Call Drop Rate,1.0050251256281406,0.8082128614903016,-1.0,-0.19681226413783903
2023-05-30 08:00:00,2G,GGNJ1741,Huawei,HBSC08,Ganja,Call Drop Rate,0.8213552361396305,0.5320900919633873,-1.0,-0.28926514417624316
2023-05-30 08:00:00,2G,GGNJ3307,Huawei,HBSC01,Ganja,Call Drop Rate,0.6185567010309279,0.39108663825035117,-1.0,-0.2274700627805767
2023-05-30 08:00:00,2G,GGNJ3329,Huawei,HBSC01,Ganja,Call Drop Rate,0.3003003003003003,0.2662232613310501,-1.0,-0.034077038969250184
2023-05-30 08:00:00,2G,GGNJ5669,Huawei,HBSC08,Ganja,Call Drop Rate,0.7594936708860759,0.612961762338363,-1.0,-0.14653190854771292
2023-05-30 08:00:00,2G,GGNJ6095,Huawei,HBSC02,Ganja,Call Drop Rate,0.6211180124223602,0.0,-1.0,-0.6211180124223602
2023-05-30 08:00:00,2G,GLNK3036,Huawei,HBSC07,Lankaran,Call Drop Rate,2.7027027027027026,0.0,-1.0,-2.7027027027027026
2023-05-30 08:00:00,2G,GLNK3159,Huawei,HBSC07,Lankaran,Call Drop Rate,1.9607843137254901,0.0,-1.0,-1.9607843137254901
2023-05-30 08:00:00,2G,GLNK3479,Huawei,HBSC07,Aran,Call Drop Rate,5.263157894736842,4.4021967834784315,-1.0,-0.8609611112584101
2023-05-30 08:00:00,2G,GLNK4063,Huawei,HBSC07,Lankaran,Call Drop Rate,1.1627906976744187,0.9595739529294997,-1.0,-0.20321674474491902
2023-05-30 08:00:00,2G,GLNK4309,Huawei,HBSC07,Lankaran,Call Drop Rate,3.3112582781456954,1.0644091114742344,-1.0,-2.2468491666714607
2023-05-30 08:00:00,2G,GLNK4463,Huawei,HBSC07,Lankaran,Call Drop Rate,2.4096385542168677,1.4175335944905527,-1.0,-0.992104959726315
2023-05-30 08:00:00,2G,GLNK4575,Huawei,HBSC07,Lankaran,Call Drop Rate,3.125,0.0,-1.0,-3.125
2023-05-30 08:00:00,2G,GLNK4581,Huawei,HBSC07,Lankaran,Call Drop Rate,2.3255813953488373,0.0,-1.0,-2.3255813953488373
2023-05-30 08:00:00,2G,GLNK4593,Huawei,HBSC07,Lankaran,Call Drop Rate,7.017543859649122,3.4243619496699784,-1.0,-3.593181909979144
2023-05-30 08:00:00,2G,GNCV4633,Nokia,mcBSC12,Naxchivan,Call Drop Rate,1.4084507042253522,0.0,-1.0,-1.4084507042253522
2023-05-30 08:00:00,2G,GQUB2633,Huawei,HBSC09,Quba,Call Drop Rate,1.2345679012345678,0.8627476424046616,-1.0,-0.3718202588299062
2023-05-30 08:00:00,2G,GQUB2687,Huawei,HBSC09,Quba,Call Drop Rate,0.6134969325153374,0.0,-1.0,-0.6134969325153374
2023-05-30 08:00:00,2G,GQUB2691,Huawei,HBSC09,Quba,Call Drop Rate,2.1739130434782608,0.0,-1.0,-2.1739130434782608
2023-05-30 08:00:00,2G,GQUB2771,Huawei,HBSC09,Quba,Call Drop Rate,0.7194244604316548,0.0,-1.0,-0.7194244604316548
2023-05-30 08:00:00,2G,GQUB2799,Huawei,HBSC09,Quba,Call Drop Rate,1.7543859649122806,1.2655250683562966,-1.0,-0.48886089655598397
2023-05-30 08:00:00,2G,GQUB2851,Huawei,HBSC09,Quba,Call Drop Rate,2.272727272727273,1.8982876025344446,-1.0,-0.3744396701928283
2023-05-30 08:00:00,2G,GSHK2165,Huawei,HBSC05,Sheki,Call Drop Rate,0.5050505050505051,0.0,-1.0,-0.5050505050505051
2023-05-30 08:00:00,2G,GSHK2167,Huawei,HBSC05,Sheki,Call Drop Rate,0.23094688221709006,0.0,-1.0,-0.23094688221709006
2023-05-30 08:00:00,2G,GSHK2413,Huawei,HBSC05,Sheki,Call Drop Rate,0.38167938931297707,0.0,-1.0,-0.38167938931297707
2023-05-30 08:00:00,2G,GSVN0149,Nokia,ASBSC21,Absheron,Call Drop Rate,25.0,0.0,-1.0,-25.0
2023-05-30 08:00:00,2G,GSVN1164,Huawei,HBSC12,Aran,Call Drop Rate,0.8928571428571428,0.0,-1.0,-0.8928571428571428
2023-05-30 08:00:00,2G,GSVN1290,Huawei,HBSC10,Aran,Call Drop Rate,3.4482758620689653,0.0,-1.0,-3.4482758620689653
2023-05-30 08:00:00,2G,GSVN1347,Huawei,HBSC06,Aran,Call Drop Rate,8.333333333333332,0.0,-1.0,-8.333333333333332
2023-05-30 08:00:00,2G,GSVN1444,Huawei,HBSC12,Aran,Call Drop Rate,1.36986301369863,0.9285042743383702,-1.0,-0.4413587393602598
2023-05-30 08:00:00,2G,GSVN2245,Huawei,HBSC12,Aran,Call Drop Rate,1.5384615384615385,1.1572187572628656,-1.0,-0.38124278119867294
2023-05-30 08:00:00,2G,GSVN2744,Huawei,HBSC11,Aran,Call Drop Rate,5.714285714285714,2.079076898013916,-1.0,-3.6352088162717986
2023-05-30 08:00:00,2G,GSVN2746,Huawei,HBSC11,Aran,Call Drop Rate,5.263157894736842,0.0,-1.0,-5.263157894736842
2023-05-30 08:00:00,2G,GSVN2748,Huawei,HBSC11,Aran,Call Drop Rate,0.2631578947368421,0.0,-1.0,-0.2631578947368421
2023-05-30 08:00:00,2G,GSVN3360,Huawei,HBSC12,Aran,Call Drop Rate,2.7027027027027026,2.4948922776166986,-1.0,-0.207810425086004
2023-05-30 08:00:00,2G,GSVN3501,Huawei,HBSC10,Aran,Call Drop Rate,1.0526315789473684,0.0,-1.0,-1.0526315789473684
2023-05-30 08:00:00,2G,GSVN4306,Huawei,HBSC11,Aran,Call Drop Rate,3.225806451612903,0.0,-1.0,-3.225806451612903
2023-05-30 08:00:00,2G,GSVN4340,Huawei,HBSC11,Aran,Call Drop Rate,0.8264462809917356,0.8195979262150739,-1.0,-0.00684835477666168
2023-05-30 08:00:00,2G,GABS1203,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,5.752212389380531,3.7383777623679384,-1.0,-2.013834627012592
2023-05-30 08:00:00,2G,GABS1287,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,2.7881040892193307,2.4104609706324416,-1.0,-0.37764311858688915
2023-05-30 08:00:00,2G,GABS1326,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,3.61145703611457,3.5193987531953876,-1.0,-0.0920582829191825
2023-05-30 08:00:00,2G,GABS3047,Nokia,mcBSC16,Absheron,SDCCH Drop Rate,2.5906735751295336,1.8869958164347485,-1.0,-0.7036777586947851
2023-05-30 08:00:00,2G,GABS4393,Nokia,mcBSC16,Baku,SDCCH Drop Rate,1.8856447688564477,1.3233443970097243,-1.0,-0.5623003718467234
2023-05-30 08:00:00,2G,GABS5293,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,16.968477531857815,8.800527301046623,-1.0,-8.167950230811192
2023-05-30 08:00:00,2G,GABS5656,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,2.1052631578947367,1.99310589215305,-1.0,-0.11215726574168672
2023-05-30 08:00:00,2G,GBBK0595,Nokia,ASBSC22,Baku,SDCCH Drop Rate,3.592814371257485,3.088823850477994,-1.0,-0.503990520779491
2023-05-30 08:00:00,2G,GBBK0889,Nokia,ASBSC21,Baku,SDCCH Drop Rate,2.3140495867768593,1.9715427340755625,-1.0,-0.3425068527012969
2023-05-30 08:00:00,2G,GBBK0945,Nokia,ASBSC21,Baku,SDCCH Drop Rate,1.687289088863892,1.4127252405342767,-1.0,-0.27456384832961533
2023-05-30 08:00:00,2G,GBBK1093,Nokia,ASBSC22,Baku,SDCCH Drop Rate,23.809523809523807,4.261686513656758,-1.0,-19.547837295867048
2023-05-30 08:00:00,2G,GBBK1097,Nokia,ASBSC22,Baku,SDCCH Drop Rate,2.9185867895545314,2.5676515759684357,-1.0,-0.3509352135860957
2023-05-30 08:00:00,2G,GBBK1324,Nokia,ASBSC22,Baku,SDCCH Drop Rate,5.23138832997988,3.4114859890608535,-1.0,-1.8199023409190263
2023-05-30 08:00:00,2G,GBBK2395,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,1.6282225237449117,1.5124610478489096,-1.0,-0.11576147589600216
2023-05-30 08:00:00,2G,GBBK2587,Nokia,ASBSC22,Absheron,SDCCH Drop Rate,12.884160756501181,8.35981425768668,-1.0,-4.524346498814502
2023-05-30 08:00:00,2G,GBBK2949,Nokia,ASBSC22,Baku,SDCCH Drop Rate,7.07395498392283,4.8801077173726926,-1.0,-2.1938472665501374
2023-05-30 08:00:00,2G,GBBK3081,Nokia,ASBSC21,Baku,SDCCH Drop Rate,3.3333333333333335,2.451414048854419,-1.0,-0.8819192844789145
2023-05-30 08:00:00,2G,GBBK3835,Nokia,ASBSC21,Baku,SDCCH Drop Rate,2.035928143712575,1.9231795655892843,-1.0,-0.11274857812329064
2023-05-30 08:00:00,2G,GBBK3927,Nokia,ASBSC22,Baku,SDCCH Drop Rate,2.525597269624573,2.2669433042554816,-1.0,-0.2586539653690916
2023-05-30 08:00:00,2G,GBBK4213,Nokia,ASBSC21,Baku,SDCCH Drop Rate,1.8501387604070305,1.8371929023133584,-1.0,-0.012945858093672102
2023-05-30 08:00:00,2G,GBBK4221,Nokia,ASBSC22,Baku,SDCCH Drop Rate,2.722245852828584,2.05641965669875,-1.0,-0.6658261961298337
2023-05-30 08:00:00,2G,GBBK4231,Nokia,ASBSC21,Baku,SDCCH Drop Rate,2.2929936305732483,2.256178757105121,-1.0,-0.036814873468127285
2023-05-30 08:00:00,2G,GBBK4249,Nokia,ASBSC22,Baku,SDCCH Drop Rate,6.482982171799027,4.775424522307016,-1.0,-1.7075576494920108
2023-05-30 08:00:00,2G,GBBK4843,Nokia,ASBSC22,Baku,SDCCH Drop Rate,9.523809523809524,7.276769143048704,-1.0,-2.2470403807608195
2023-05-30 08:00:00,2G,GBBK4979,Nokia,ASBSC22,Baku,SDCCH Drop Rate,4.528763769889841,3.683459605172178,-1.0,-0.8453041647176631
2023-05-30 08:00:00,2G,GBBK5049,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,13.043478260869565,11.521632656928691,-1.0,-1.5218456039408732
2023-05-30 08:00:00,2G,GBBK5093,Nokia,ASBSC22,Baku,SDCCH Drop Rate,1.4354066985645932,1.4083053067399813,-1.0,-0.02710139182461191
2023-05-30 08:00:00,2G,GBBK5765,Nokia,ASBSC22,Baku,SDCCH Drop Rate,3.6904761904761907,1.8458051757879046,-1.0,-1.844671014688286
2023-05-30 08:00:00,2G,GBBK5835,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,3.954802259887006,2.459230543614571,-1.0,-1.4955717162724351
2023-05-30 08:00:00,2G,GBBK5853,Nokia,ASBSC21,Baku,SDCCH Drop Rate,3.3444816053511706,2.607887468139494,-1.0,-0.7365941372116764
2023-05-30 08:00:00,2G,GBBK6217,Nokia,ASBSC22,Baku,SDCCH Drop Rate,8.974358974358974,5.23585710288794,-1.0,-3.7385018714710343
2023-05-30 08:00:00,2G,GGNJ0567,Huawei,HBSC06,Aran,SDCCH Drop Rate,0.2232142857142857,0.0,-1.0,-0.2232142857142857
2023-05-30 08:00:00,2G,GGNJ0587,Huawei,HBSC03,Ganja,SDCCH Drop Rate,0.591715976331361,0.48032657263312095,-1.0,-0.11138940369824002
2023-05-30 08:00:00,2G,GGNJ1457,Huawei,HBSC03,Ganja,SDCCH Drop Rate,0.10504201680672269,0.08428690127083441,-1.0,-0.020755115535888283
2023-05-30 08:00:00,2G,GGNJ1605,Huawei,HBSC08,Ganja,SDCCH Drop Rate,0.061804697156983925,0.0,-1.0,-0.061804697156983925
2023-05-30 08:00:00,2G,GGNJ1749,Huawei,HBSC02,Ganja,SDCCH Drop Rate,0.03323363243602526,0.0,-1.0,-0.03323363243602526
2023-05-30 08:00:00,2G,GGNJ1967,Huawei,HBSC03,Ganja,SDCCH Drop Rate,0.099601593625498,0.0,-1.0,-0.099601593625498
2023-05-30 08:00:00,2G,GLNK4311,Huawei,HBSC07,Lankaran,SDCCH Drop Rate,0.06406149903907751,0.0,-1.0,-0.06406149903907751
2023-05-30 08:00:00,2G,GNCV4671,Nokia,mcBSC12,Naxchivan,SDCCH Drop Rate,16.666666666666664,13.401437093724548,-1.0,-3.2652295729421166
2023-05-30 08:00:00,2G,GQUB2777,Huawei,HBSC09,Quba,SDCCH Drop Rate,0.0315059861373661,0.028904743368614524,-1.0,-0.002601242768751573
2023-05-30 08:00:00,2G,GQUB2781,Huawei,HBSC09,Quba,SDCCH Drop Rate,0.06253908692933083,0.0,-1.0,-0.06253908692933083
2023-05-30 08:00:00,2G,GQUB2875,Huawei,HBSC09,Quba,SDCCH Drop Rate,0.1422475106685633,0.0,-1.0,-0.1422475106685633
2023-05-30 08:00:00,2G,GSHK0053,Huawei,HBSC04,Sheki,SDCCH Drop Rate,0.12254901960784313,0.0,-1.0,-0.12254901960784313
2023-05-30 08:00:00,2G,GSHK0115,Huawei,HBSC04,Sheki,SDCCH Drop Rate,0.03231017770597738,0.021481237322653002,-1.0,-0.010828940383324381
2023-05-30 08:00:00,2G,GSVN2032,Huawei,HBSC12,Aran,SDCCH Drop Rate,0.11098779134295228,0.0,-1.0,-0.11098779134295228
2023-05-30 08:00:00,2G,GSVN2046,Huawei,HBSC10,Aran,SDCCH Drop Rate,0.7575757575757576,0.0,-1.0,-0.7575757575757576
2023-05-30 08:00:00,2G,GSVN2221,Nokia,ASBSC21,Absheron,SDCCH Drop Rate,4.705882352941177,4.63122749512509,-1.0,-0.07465485781608638
2023-05-30 08:00:00,2G,GSVN2750,Huawei,HBSC11,Aran,SDCCH Drop Rate,0.03125976867771178,0.0,-1.0,-0.03125976867771178
2023-05-30 08:00:00,2G,GSVN3425,Huawei,HBSC11,Aran,SDCCH Drop Rate,0.1654259718775848,0.0,-1.0,-0.1654259718775848
2023-05-30 08:00:00,2G,GSVN3453,Huawei,HBSC10,Aran,SDCCH Drop Rate,0.10010010010010009,0.09990987381760236,-1.0,-0.0001902262824977352
2023-05-30 08:00:00,2G,GSVN3489,Huawei,HBSC10,Qarabag,SDCCH Drop Rate,0.12706480304955528,0.07673218780016208,-1.0,-0.0503326152493932
2023-05-30 08:00:00,2G,GSVN3505,Huawei,HBSC12,Aran,SDCCH Drop Rate,0.4629629629629629,0.0,-1.0,-0.4629629629629629
2023-05-30 08:00:00,2G,GSVN3535,Huawei,HBSC11,Aran,SDCCH Drop Rate,0.06626905235255136,0.05188427196469665,-1.0,-0.014384780387854706
2023-05-30 08:00:00,2G,GSVN3685,Huawei,HBSC10,Aran,SDCCH Drop Rate,0.20533880903490762,0.0,-1.0,-0.20533880903490762
2023-05-30 08:00:00,2G,GGNJ1052,Huawei,HBSC02,Ganja,SDCCH Block Rate,0.27991602519244224,0.0,-1.0,-0.27991602519244224
2023-05-30 08:00:00,2G,GLNK4593,Huawei,HBSC07,Lankaran,SDCCH Block Rate,2.457002457002457,0.0,-1.0,-2.457002457002457
2023-05-30 08:00:00,2G,GABS0037,Nokia,ASBSC21,Absheron,Handover SR,92.0,93.54336004645111,-1.0,1.543360046451113
2023-05-30 08:00:00,2G,GABS0075,Nokia,ASBSC21,Absheron,Handover SR,89.79591836734694,90.09221126055198,-1.0,0.2962928932050346
2023-05-30 08:00:00,2G,GABS0767,Nokia,ASBSC21,Absheron,Handover SR,90.0,100.0,-1.0,10.0
2023-05-30 08:00:00,2G,GABS5503,Nokia,ASBSC21,Absheron,Handover SR,90.0,90.74705737938383,-1.0,0.7470573793838327
2023-05-30 08:00:00,2G,GBBK0073,Nokia,ASBSC22,Baku,Handover SR,87.5,90.35359957881025,-1.0,2.853599578810247
2023-05-30 08:00:00,2G,GBBK0093,Nokia,ASBSC21,Baku,Handover SR,89.13043478260869,90.89321959754487,-1.0,1.7627848149361824
2023-05-30 08:00:00,2G,GBBK1055,Nokia,ASBSC22,Baku,Handover SR,90.9090909090909,94.50523436349194,-1.0,3.5961434544010302
2023-05-30 08:00:00,2G,GBBK1191,Nokia,ASBSC22,Baku,Handover SR,87.5,92.79319304238027,-1.0,5.293193042380267
2023-05-30 08:00:00,2G,GBBK1433,Nokia,ASBSC21,Absheron,Handover SR,84.21052631578947,87.42087119057067,-1.0,3.2103448747811996
2023-05-30 08:00:00,2G,GBBK2343,Nokia,ASBSC22,Baku,Handover SR,91.56626506024097,93.80431654105013,-1.0,2.238051480809162
2023-05-30 08:00:00,2G,GBBK2445,Nokia,ASBSC22,Baku,Handover SR,80.64516129032258,89.18036616147015,-1.0,8.53520487114757
2023-05-30 08:00:00,2G,GBBK2519,Nokia,ASBSC21,Absheron,Handover SR,86.32478632478633,90.57066692765358,-1.0,4.245880602867246
2023-05-30 08:00:00,2G,GBBK2541,Nokia,ASBSC21,Absheron,Handover SR,95.91836734693877,96.6877465018225,-1.0,0.7693791548837368
2023-05-30 08:00:00,2G,GBBK2927,Nokia,ASBSC22,Baku,Handover SR,83.33333333333334,92.42123064066743,-1.0,9.087897307334089
2023-05-30 08:00:00,2G,GBBK2951,Nokia,ASBSC22,Baku,Handover SR,95.23809523809523,95.94475841796572,-1.0,0.706663179870489
2023-05-30 08:00:00,2G,GBBK3646,Nokia,ASBSC22,Baku,Handover SR,92.85714285714286,94.85531789441745,-1.0,1.9981750372745921
2023-05-30 08:00:00,2G,GBBK3915,Nokia,ASBSC22,Baku,Handover SR,95.65217391304348,95.70141452966044,-1.0,0.04924061661695589
2023-05-30 08:00:00,2G,GBBK3933,Nokia,ASBSC22,Baku,Handover SR,95.40229885057471,95.83075688924542,-1.0,0.42845803867071197
2023-05-30 08:00:00,2G,GBBK4037,Nokia,ASBSC22,Baku,Handover SR,96.55172413793103,96.64149116474675,-1.0,0.08976702681572135
2023-05-30 08:00:00,2G,GBBK4121,Nokia,ASBSC22,Baku,Handover SR,80.0,100.0,-1.0,20.0
2023-05-30 08:00:00,2G,GBBK4235,Nokia,ASBSC22,Baku,Handover SR,89.65517241379311,92.89891071182693,-1.0,3.2437382980338185
2023-05-30 08:00:00,2G,GBBK4535,Nokia,ASBSC22,Absheron,Handover SR,83.33333333333334,100.0,-1.0,16.666666666666657
2023-05-30 08:00:00,2G,GBBK4793,Nokia,mcBSC16,Baku,Handover SR,88.0,93.55735824688828,-1.0,5.557358246888285
2023-05-30 08:00:00,2G,GBBK4839,Nokia,ASBSC22,Baku,Handover SR,87.5,100.0,-1.0,12.5
2023-05-30 08:00:00,2G,GBBK4991,Nokia,ASBSC22,Baku,Handover SR,80.0,100.0,-1.0,20.0
