Date,Site,gpname_id,ddd
02.15.2023 16:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,GN,22189
02.15.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 17:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 17:00:00,10.64.169.65@BTC_CMG-CP,GN,89955
02.15.2023 17:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 17:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 17:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 17:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 17:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,GN,24178
02.15.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 18:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 18:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 18:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 18:00:00,10.64.169.65@BTC_CMG-CP,GN,92448
02.15.2023 18:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 18:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 18:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,GN,22113
02.15.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 19:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 19:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 19:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 19:00:00,10.64.169.65@BTC_CMG-CP,GN,88811
02.15.2023 19:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 19:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 19:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 19:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 19:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,GN,19563
02.15.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 20:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 20:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 20:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 20:00:00,10.64.169.65@BTC_CMG-CP,GN,79550
02.15.2023 20:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 20:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 20:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 20:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 20:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,GN,18381
02.15.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 21:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 21:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 21:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 21:00:00,10.64.169.65@BTC_CMG-CP,GN,73534
02.15.2023 21:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 21:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 21:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 21:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 21:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,GN,16422
02.15.2023 22:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 22:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 22:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 22:00:00,10.64.169.65@BTC_CMG-CP,GN,63926
02.15.2023 22:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 22:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 22:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 22:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.15.2023 22:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,GN,14088
02.15.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.15.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.15.2023 23:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.15.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.15.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.15.2023 23:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.15.2023 23:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.15.2023 23:00:00,10.64.169.65@BTC_CMG-CP,GN,51437
02.15.2023 23:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.15.2023 23:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.15.2023 23:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.15.2023 23:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.15.2023 23:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 00:00:00,10.34.169.65@CSN3_CMG-CP,GN,13236
02.16.2023 00:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 00:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 00:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 00:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 00:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 00:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 00:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 00:00:00,10.64.169.65@BTC_CMG-CP,GN,42270
02.16.2023 00:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 00:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 00:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 00:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 00:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 01:00:00,10.34.169.65@CSN3_CMG-CP,GN,10212
02.16.2023 01:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 01:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 01:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 01:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 01:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 01:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 01:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 01:00:00,10.64.169.65@BTC_CMG-CP,GN,32618
02.16.2023 01:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 01:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 01:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 01:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 01:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 02:00:00,10.34.169.65@CSN3_CMG-CP,GN,9968
02.16.2023 02:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 02:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 02:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 02:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 02:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 02:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 02:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 02:00:00,10.64.169.65@BTC_CMG-CP,GN,32020
02.16.2023 02:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 02:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 02:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 02:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 02:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 03:00:00,10.34.169.65@CSN3_CMG-CP,GN,10812
02.16.2023 03:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 03:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 03:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 03:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 03:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 03:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 03:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 03:00:00,10.64.169.65@BTC_CMG-CP,GN,30570
02.16.2023 03:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 03:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 03:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 03:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 03:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 04:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 04:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 04:00:00,10.34.169.65@CSN3_CMG-CP,GN,10139
02.16.2023 04:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 04:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 04:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 04:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 04:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 04:00:00,10.64.169.65@BTC_CMG-CP,GN,27146
02.16.2023 04:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 04:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 04:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 04:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 04:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 05:00:00,10.34.169.65@CSN3_CMG-CP,GN,9832
02.16.2023 05:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 05:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 05:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 05:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 05:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 05:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 05:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 05:00:00,10.64.169.65@BTC_CMG-CP,GN,26500
02.16.2023 05:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 05:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 05:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 05:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 05:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 06:00:00,10.34.169.65@CSN3_CMG-CP,GN,11464
02.16.2023 06:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 06:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 06:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 06:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 06:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 06:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 06:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 06:00:00,10.64.169.65@BTC_CMG-CP,GN,31579
02.16.2023 06:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 06:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 06:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 06:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 06:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 07:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 07:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 07:00:00,10.34.169.65@CSN3_CMG-CP,GN,15699
02.16.2023 07:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 07:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 07:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 07:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 07:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 07:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 07:00:00,10.64.169.65@BTC_CMG-CP,GN,48834
02.16.2023 07:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 07:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 07:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 07:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 08:00:00,10.34.169.65@CSN3_CMG-CP,GN,19708
02.16.2023 08:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 08:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 08:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 08:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 08:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 08:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 08:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 08:00:00,10.64.169.65@BTC_CMG-CP,GN,64045
02.16.2023 08:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 08:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 08:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 08:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 08:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 09:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 09:00:00,10.34.169.65@CSN3_CMG-CP,GN,21824
02.16.2023 09:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 09:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 09:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 09:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 09:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 09:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 09:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 09:00:00,10.64.169.65@BTC_CMG-CP,GN,75789
02.16.2023 09:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 09:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 09:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 09:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 10:00:00,10.34.169.65@CSN3_CMG-CP,GN,22572
02.16.2023 10:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 10:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 10:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 10:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 10:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 10:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 10:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 10:00:00,10.64.169.65@BTC_CMG-CP,GN,85785
02.16.2023 10:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 10:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 10:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 10:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 10:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 11:00:00,10.34.169.65@CSN3_CMG-CP,GN,92520
02.16.2023 11:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 11:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 11:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 11:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 11:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 11:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 11:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 11:00:00,10.64.169.65@BTC_CMG-CP,GN,615104
02.16.2023 11:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 11:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 11:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 11:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 11:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 12:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 12:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 12:00:00,10.34.169.65@CSN3_CMG-CP,GN,24335
02.16.2023 12:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 12:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 12:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 12:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 12:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 12:00:00,10.64.169.65@BTC_CMG-CP,GN,85414
02.16.2023 12:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 12:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 12:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 12:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 12:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 13:00:00,10.34.169.65@CSN3_CMG-CP,GN,15358
02.16.2023 13:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 13:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 13:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 13:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 13:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 13:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 13:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 13:00:00,10.64.169.65@BTC_CMG-CP,GN,72420
02.16.2023 13:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 13:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 13:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 13:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 13:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 14:00:00,10.34.169.65@CSN3_CMG-CP,GN,14543
02.16.2023 14:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 14:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 14:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 14:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 14:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 14:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 14:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 14:00:00,10.64.169.65@BTC_CMG-CP,GN,51746
02.16.2023 14:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 14:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 14:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 14:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 14:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 15:00:00,10.34.169.65@CSN3_CMG-CP,GN,14048
02.16.2023 15:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 15:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 15:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 15:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 15:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 15:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 15:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 15:00:00,10.64.169.65@BTC_CMG-CP,GN,65564
02.16.2023 15:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 15:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 15:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 15:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 15:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 16:00:00,10.34.169.65@CSN3_CMG-CP,GN,14436
02.16.2023 16:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 16:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 16:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 16:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 16:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 16:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 16:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 16:00:00,10.64.169.65@BTC_CMG-CP,GN,33345
02.16.2023 16:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 16:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 16:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 16:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 16:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,GN,11083
02.16.2023 17:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 17:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 17:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 17:00:00,10.64.169.65@BTC_CMG-CP,GN,72962
02.16.2023 17:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 17:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 17:00:00,10.64.170.1@BTC_CMG-UP,CPM,
02.16.2023 17:00:00,10.64.170.1@BTC_CMG-UP,CP-ISA,
02.16.2023 17:00:00,10.64.170.1@BTC_CMG-UP,MSM,
02.16.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,CP-ISA,
02.16.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,CPM,
02.16.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,GN,5210
02.16.2023 18:00:00,10.34.169.65@CSN3_CMG-CP,MSM,
02.16.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,CPM,
02.16.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,CP-ISA,
02.16.2023 18:00:00,10.34.170.1@CSN3_CMG-UP,MSM,
02.16.2023 18:00:00,10.64.169.65@BTC_CMG-CP,GN,46699
02.16.2023 18:00:00,10.64.169.65@BTC_CMG-CP,MSM,
02.16.2023 18:00:00,10.64.169.65@BTC_CMG-CP,CP-ISA,
02.16.2023 18:00:00,10.64.169.65@BTC_CMG-CP,CPM,
02.16.2023 18:00:00,10.64.170.1@BTC_CMG-UP,MSM,
